Label,x,y,elevation
GC236,-66.13030129,17.96410809,35
GC237,-66.13031691,17.9550726,29
GC238,-66.13157227,17.94854331,15
GD180,-66.11959187,18.46943573,0
GD181,-66.11725767,18.46362866,0
GD183,-66.11966199,18.44135934,1
GD184,-66.12002106,18.43393014,1
GD185,-66.12003725,18.42489505,3
GD186,-66.12005344,18.41585995,13
GD187,-66.12006964,18.40682484,32
GD188,-66.12008583,18.39778971,31
GD189,-66.12010201,18.38875458,28
GD190,-66.1201182,18.37971943,66
GD191,-66.12013438,18.37068426,43
GD192,-66.12015057,18.36164909,43
GD193,-66.12016675,18.3526139,48
GD194,-66.12018293,18.3435787,76
GD195,-66.12019911,18.33454349,88
GD196,-66.12021528,18.32550827,95
GD197,-66.12023146,18.31647304,131
GD198,-66.12024763,18.3074378,185
GD199,-66.1202638,18.29840254,151
GD200,-66.12027997,18.28936728,148
GD201,-66.12029614,18.28033201,264
GD202,-66.12031231,18.27129672,316
GD203,-66.12032847,18.26226143,316
GD204,-66.12034463,18.25322613,364
GD205,-66.1203608,18.24419082,302
GD206,-66.12037696,18.2351555,363
GD207,-66.12039311,18.22612017,363
GD208,-66.12040927,18.21708483,430
GD209,-66.12042542,18.20804949,450
GD210,-66.12044158,18.19901414,415
GD211,-66.12045773,18.18997877,404
GD212,-66.12047388,18.18094341,423
GD213,-66.12049003,18.17190803,472
GD214,-66.12050617,18.16287265,476
GD215,-66.12052232,18.15383726,447
GD216,-66.12053846,18.14480186,405
GD217,-66.1205546,18.13576646,403
GD218,-66.12057074,18.12673105,409
GD219,-66.12058688,18.11769564,409
GD220,-66.12060302,18.10866022,470
GD221,-66.12061915,18.09962479,506
GD222,-66.12063528,18.09058936,521
GD223,-66.12065141,18.08155392,543
GD224,-66.12066754,18.07251848,595
GD225,-66.12068367,18.06348304,646
GD226,-66.1206998,18.05444759,595
GD227,-66.12071592,18.04541213,508
GD228,-66.12073205,18.03637668,427
GD229,-66.12074817,18.02734121,372
GD230,-66.12076429,18.01830575,243
GD231,-66.1207804,18.00927028,243
GD232,-66.12079652,18.00023481,210
GD233,-66.12081264,17.99119934,118
GD234,-66.12082875,17.98216386,71
GD235,-66.12084486,17.97312838,53
GD236,-66.12086097,17.9640929,40
GD237,-66.12090547,17.95508647,24
GD238,-66.12349906,17.95004353,11
GE180,-66.11054521,18.46806003,0
GE181,-66.1123716,18.46505944,0
GE181,-66.106369,18.46453158,0
GE181,-66.10628322,18.45879378,3
GE183,-66.11324979,18.44567733,0
GE183,-66.11360459,18.44068286,0
GE184,-66.11258644,18.43357724,1
GE185,-66.11057205,18.42487936,14
GE186,-66.11058873,18.41584426,29
GE187,-66.11060541,18.40680915,22
GE188,-66.11062209,18.39777402,28
GE189,-66.11063876,18.38873889,40
GE190,-66.11065544,18.37970374,66
GE191,-66.11067211,18.37066858,42
GE192,-66.11068879,18.3616334,42
GE193,-66.11070546,18.35259822,39
GE194,-66.11072212,18.34356302,62
GE195,-66.11073879,18.33452781,79
GE196,-66.11075546,18.32549259,110
GE197,-66.11077212,18.31645736,110
GE198,-66.11078878,18.30742212,193
GE199,-66.11080544,18.29838686,157
GE200,-66.1108221,18.2893516,159
GE201,-66.11083876,18.28031633,268
GE202,-66.11085541,18.27128105,381
GE203,-66.11087206,18.26224575,374
GE204,-66.11088871,18.25321045,316
GE205,-66.11090536,18.24417514,280
GE206,-66.11092201,18.23513982,313
GE207,-66.11093866,18.2261045,419
GE208,-66.1109553,18.21706916,424
GE209,-66.11097195,18.20803382,432
GE210,-66.11098859,18.19899846,406
GE211,-66.11100523,18.1899631,396
GE212,-66.11102186,18.18092774,438
GE213,-66.1110385,18.17189236,470
GE214,-66.11105513,18.16285698,470
GE215,-66.11107177,18.15382159,447
GE216,-66.1110884,18.1447862,426
GE217,-66.11110503,18.13575079,409
GE218,-66.11112165,18.12671539,435
GE219,-66.11113828,18.11767997,484
GE220,-66.1111549,18.10864455,495
GE221,-66.11117152,18.09960913,491
GE222,-66.11118814,18.0905737,524
GE223,-66.11120476,18.08153826,569
GE224,-66.11122138,18.07250282,620
GE225,-66.111238,18.06346738,650
GE226,-66.11125461,18.05443193,595
GE227,-66.11127122,18.04539647,386
GE228,-66.11128783,18.03636102,295
GE229,-66.11130444,18.02732556,247
GE230,-66.11132105,18.01829009,216
GE231,-66.11133765,18.00925463,216
GE232,-66.11135425,18.00021916,216
GE233,-66.11137086,17.99118368,130
GE234,-66.11138746,17.98214821,99
GE235,-66.11140405,17.97311273,66
GE236,-66.11142065,17.96407725,40
GE237,-66.1119463,17.95581125,24
GF180,-66.10160395,18.46780277,0
GF181,-66.10103722,18.46100358,3
GF182,-66.09976451,18.45467006,3
GF184,-66.10010913,18.43181464,0
GF185,-66.10110684,18.4248632,22
GF186,-66.10112401,18.4158281,23
GF187,-66.10114118,18.40679299,27
GF188,-66.10115835,18.39775787,32
GF189,-66.10117552,18.38872273,46
GF190,-66.10119268,18.37968758,53
GF191,-66.10120984,18.37065242,41
GF192,-66.101227,18.36161725,41
GF193,-66.10124416,18.35258206,40
GF194,-66.10126132,18.34354687,41
GF195,-66.10127848,18.33451166,83
GF196,-66.10129563,18.32547644,84
GF197,-66.10131278,18.31644121,92
GF198,-66.10132993,18.30740597,141
GF199,-66.10134708,18.29837072,123
GF200,-66.10136423,18.28933545,181
GF201,-66.10138137,18.28030018,268
GF202,-66.10139852,18.2712649,353
GF203,-66.10141566,18.26222961,383
GF204,-66.1014328,18.25319431,296
GF205,-66.10144993,18.244159,178
GF206,-66.10146707,18.23512368,351
GF207,-66.1014842,18.22608836,479
GF208,-66.10150134,18.21705302,479
GF209,-66.10151847,18.20801768,457
GF210,-66.1015356,18.19898233,384
GF211,-66.10155272,18.18994697,346
GF212,-66.10156985,18.1809116,391
GF213,-66.10158697,18.17187623,459
GF214,-66.1016041,18.16284084,452
GF215,-66.10162122,18.15380546,423
GF216,-66.10163833,18.14477006,424
GF217,-66.10165545,18.13573466,445
GF218,-66.10167257,18.12669925,485
GF219,-66.10168968,18.11766384,538
GF220,-66.10170679,18.10862842,530
GF221,-66.1017239,18.099593,545
GF222,-66.10174101,18.09055757,554
GF223,-66.10175811,18.08152213,566
GF224,-66.10177522,18.07248669,574
GF225,-66.10179232,18.06345125,568
GF226,-66.10180942,18.0544158,568
GF227,-66.10182652,18.04538035,539
GF228,-66.10184362,18.03634489,435
GF229,-66.10186071,18.02730943,358
GF230,-66.10187781,18.01827397,483
GF231,-66.1018949,18.00923851,483
GF232,-66.10191199,18.00020304,270
GF233,-66.10192908,17.99116756,118
GF234,-66.10194616,17.98213209,97
GF235,-66.10196325,17.97309661,69
GF236,-66.10201145,17.96409263,36
GF237,-66.10413993,17.9580985,24
GG180,-66.09067662,18.46826044,4
GG181,-66.09157098,18.46098683,4
GG182,-66.09165607,18.45313587,0
GG183,-66.08906415,18.43925297,7
GG184,-66.09146255,18.43370661,4
GG185,-66.09164164,18.42484658,4
GG186,-66.0916593,18.41581148,15
GG187,-66.09167696,18.40677637,22
GG188,-66.09169461,18.39774125,25
GG189,-66.09171227,18.38870611,30
GG190,-66.09172992,18.37967096,42
GG191,-66.09174758,18.3706358,50
GG192,-66.09176522,18.36160063,51
GG193,-66.09178287,18.35256544,51
GG194,-66.09180052,18.34353025,51
GG195,-66.09181816,18.33449504,97
GG196,-66.09183581,18.32545982,100
GG197,-66.09185345,18.31642459,104
GG198,-66.09187109,18.30738935,123
GG199,-66.09188872,18.2983541,129
GG200,-66.09190636,18.28931884,174
GG201,-66.09192399,18.28028357,252
GG202,-66.09194162,18.27124829,364
GG203,-66.09195925,18.262213,291
GG204,-66.09197688,18.2531777,291
GG205,-66.09199451,18.24414239,205
GG206,-66.09201213,18.23510707,247
GG207,-66.09202975,18.22607175,388
GG208,-66.09204737,18.21703641,348
GG209,-66.09206499,18.20800107,350
GG210,-66.09208261,18.19896572,307
GG211,-66.09210022,18.18993036,314
GG212,-66.09211784,18.180895,387
GG213,-66.09213545,18.17185962,448
GG214,-66.09215306,18.16282424,459
GG215,-66.09217067,18.15378886,487
GG216,-66.09218827,18.14475346,490
GG217,-66.09220588,18.13571806,478
GG218,-66.09222348,18.12668266,580
GG219,-66.09224108,18.11764724,588
GG220,-66.09225868,18.10861183,689
GG221,-66.09227628,18.0995764,602
GG222,-66.09229387,18.09054097,654
GG223,-66.09231147,18.08150554,583
GG224,-66.09232906,18.0724701,591
GG225,-66.09234665,18.06343466,562
GG226,-66.09236423,18.05439921,565
GG227,-66.09238182,18.04536376,526
GG228,-66.0923994,18.03632831,491
GG229,-66.09241699,18.02729285,500
GG230,-66.09243457,18.01825738,520
GG231,-66.09245215,18.00922192,520
GG232,-66.09246972,18.00018645,373
GG233,-66.0924873,17.99115098,149
GG234,-66.09250487,17.9821155,62
GG235,-66.09252244,17.97308003,40
GG236,-66.09347106,17.96566981,20
GH180,-66.08454947,18.46737464,0
GH181,-66.08221164,18.46086446,4
GH182,-66.08194244,18.4521128,8
GH183,-66.08081101,18.44229359,7
GH184,-66.08215829,18.43386456,3
GH185,-66.08217644,18.42482948,3
GH186,-66.08219459,18.41579439,9
GH187,-66.08221274,18.40675928,20
GH188,-66.08223088,18.39772416,21
GH189,-66.08224903,18.38868902,29
GH190,-66.08226717,18.37965387,45
GH191,-66.08228531,18.37061871,60
GH192,-66.08230345,18.36158354,71
GH193,-66.08232158,18.35254836,71
GH194,-66.08233972,18.34351316,75
GH195,-66.08235785,18.33447796,104
GH196,-66.08237598,18.32544274,122
GH197,-66.08239411,18.31640751,129
GH198,-66.08241224,18.30737227,129
GH199,-66.08243037,18.29833702,122
GH200,-66.08244849,18.28930176,159
GH201,-66.08246661,18.28026649,245
GH202,-66.08248473,18.27123121,239
GH203,-66.08250285,18.26219592,310
GH204,-66.08252097,18.25316062,279
GH205,-66.08253908,18.24412532,174
GH206,-66.08255719,18.23509,269
GH207,-66.0825753,18.22605468,303
GH208,-66.08259341,18.21701934,268
GH209,-66.08261152,18.207984,289
GH210,-66.08262962,18.19894865,307
GH211,-66.08264773,18.18991329,303
GH212,-66.08266583,18.18087793,314
GH213,-66.08268393,18.17184256,401
GH214,-66.08270203,18.16280718,548
GH215,-66.08272012,18.15377179,548
GH216,-66.08273821,18.1447364,552
GH217,-66.08275631,18.135701,510
GH218,-66.0827744,18.12666559,497
GH219,-66.08279248,18.11763018,646
GH220,-66.08281057,18.10859476,752
GH221,-66.08282866,18.09955934,681
GH222,-66.08284674,18.09052391,653
GH223,-66.08286482,18.08148848,598
GH224,-66.0828829,18.07245304,607
GH225,-66.08290097,18.0634176,568
GH226,-66.08291905,18.05438215,521
GH227,-66.08293712,18.0453467,495
GH228,-66.08295519,18.03631125,537
GH229,-66.08297326,18.02727579,519
GH230,-66.08299133,18.01824033,425
GH231,-66.0830094,18.00920487,425
GH232,-66.08302746,18.0001694,302
GH233,-66.08304552,17.99113393,302
GH234,-66.08306358,17.98209845,133
GH235,-66.08311564,17.97310494,42
GH236,-66.08067421,17.96853454,17
GI181,-66.07347288,18.45888442,0
GI182,-66.07265531,18.45191713,8
GI183,-66.07267395,18.44288207,7
GI184,-66.0726926,18.433847,3
GI185,-66.07271124,18.42481192,4
GI186,-66.07272988,18.41577683,7
GI187,-66.07274851,18.40674172,15
GI188,-66.07276715,18.3977066,20
GI189,-66.07278578,18.38867146,33
GI190,-66.07280441,18.37963632,50
GI191,-66.07282304,18.37060116,57
GI192,-66.07284167,18.36156599,57
GI193,-66.0728603,18.35253081,57
GI194,-66.07287892,18.34349561,76
GI195,-66.07289754,18.33446041,88
GI196,-66.07291616,18.32542519,110
GI197,-66.07293478,18.31638996,150
GI198,-66.0729534,18.30735472,152
GI199,-66.07297201,18.29831947,120
GI200,-66.07299062,18.28928422,136
GI201,-66.07300923,18.28024895,216
GI202,-66.07302784,18.27121367,200
GI203,-66.07304645,18.26217838,309
GI204,-66.07306505,18.25314308,255
GI205,-66.07308366,18.24410778,114
GI206,-66.07310226,18.23507246,112
GI207,-66.07312086,18.22603714,197
GI208,-66.07313945,18.2170018,219
GI209,-66.07315805,18.20796646,219
GI210,-66.07317664,18.19893111,283
GI211,-66.07319523,18.18989576,258
GI212,-66.07321382,18.18086039,245
GI213,-66.07323241,18.17182502,290
GI214,-66.07325099,18.16278964,413
GI215,-66.07326958,18.15375426,582
GI216,-66.07328816,18.14471886,543
GI217,-66.07330674,18.13568347,554
GI218,-66.07332532,18.12664806,580
GI219,-66.07334389,18.11761265,707
GI220,-66.07336246,18.10857724,752
GI221,-66.07338104,18.09954181,670
GI222,-66.07339961,18.09050639,657
GI223,-66.07341817,18.08147095,640
GI224,-66.07343674,18.07243552,540
GI225,-66.07345531,18.06340008,471
GI226,-66.07347387,18.05436463,410
GI227,-66.07349243,18.04532918,382
GI228,-66.07351099,18.03629373,491
GI229,-66.07352954,18.02725827,419
GI230,-66.0735481,18.01822281,270
GI231,-66.07356665,18.00918735,270
GI232,-66.0735852,18.00015188,288
GI233,-66.07360375,17.99111641,208
GI234,-66.0736223,17.98208094,110
GI235,-66.07362812,17.97305829,27
GI236,-66.07449694,17.96820785,12
GJ181,-66.06320567,18.45825557,0
GJ182,-66.06318864,18.4518991,8
GJ183,-66.06320778,18.44286404,12
GJ184,-66.06322691,18.43382898,5
GJ185,-66.06324604,18.4247939,6
GJ186,-66.06326517,18.4157588,6
GJ187,-66.0632843,18.40672369,8
GJ188,-66.06330342,18.39768857,14
GJ189,-66.06332254,18.38865344,18
GJ190,-66.06334166,18.3796183,28
GJ191,-66.06336078,18.37058314,42
GJ192,-66.0633799,18.36154797,58
GJ193,-66.06339901,18.35251279,58
GJ194,-66.06341813,18.34347759,71
GJ195,-66.06343724,18.33444239,88
GJ196,-66.06345634,18.32540717,125
GJ197,-66.06347545,18.31637195,177
GJ198,-66.06349456,18.30733671,184
GJ199,-66.06351366,18.29830146,121
GJ200,-66.06353276,18.2892662,103
GJ201,-66.06355186,18.28023093,131
GJ202,-66.06357095,18.27119566,286
GJ203,-66.06359005,18.26216037,219
GJ204,-66.06360914,18.25312507,147
GJ205,-66.06362823,18.24408977,122
GJ206,-66.06364732,18.23505445,113
GJ207,-66.06366641,18.22601913,125
GJ208,-66.06368549,18.2169838,142
GJ209,-66.06370458,18.20794846,212
GJ210,-66.06372366,18.19891311,247
GJ211,-66.06374274,18.18987775,179
GJ212,-66.06376181,18.18084239,189
GJ213,-66.06378089,18.17180702,284
GJ214,-66.06379996,18.16277164,357
GJ215,-66.06381903,18.15373626,494
GJ216,-66.0638381,18.14470087,508
GJ217,-66.06385717,18.13566547,537
GJ218,-66.06387624,18.12663007,703
GJ219,-66.0638953,18.11759466,757
GJ220,-66.06391436,18.10855924,694
GJ221,-66.06393342,18.09952382,698
GJ222,-66.06395248,18.09048839,687
GJ223,-66.06397153,18.08145296,656
GJ224,-66.06399059,18.07241753,403
GJ225,-66.06400964,18.06338209,374
GJ226,-66.06402869,18.05434664,316
GJ227,-66.06404773,18.04531119,361
GJ228,-66.06406678,18.03627574,438
GJ229,-66.06408582,18.02724028,303
GJ230,-66.06410487,18.01820483,138
GJ231,-66.06412391,18.00916936,146
GJ232,-66.06414294,18.0001339,146
GJ233,-66.06416198,17.99109843,104
GJ234,-66.06418101,17.98206296,61
GJ235,-66.06420004,17.97302748,17
GJ236,-66.06304703,17.96574106,9
GK182,-66.05372648,18.45178039,0
GK183,-66.0537416,18.44284555,11
GK184,-66.05376123,18.43381048,10
GK185,-66.05378085,18.4247754,4
GK186,-66.05380046,18.41574031,8
GK187,-66.05382008,18.4067052,14
GK188,-66.05383969,18.39767008,32
GK189,-66.0538593,18.38863495,31
GK190,-66.05387891,18.37959981,27
GK191,-66.05389852,18.37056465,55
GK192,-66.05391813,18.36152948,71
GK193,-66.05393773,18.3524943,71
GK194,-66.05395733,18.34345911,82
GK195,-66.05397693,18.3344239,95
GK196,-66.05399653,18.32538869,126
GK197,-66.05401612,18.31635346,169
GK198,-66.05403572,18.30731823,182
GK199,-66.05405531,18.29828298,76
GK200,-66.0540749,18.28924772,76
GK201,-66.05409448,18.28021246,93
GK202,-66.05411407,18.27117718,132
GK203,-66.05413365,18.26214189,243
GK204,-66.05415323,18.2531066,193
GK205,-66.05417281,18.24407129,117
GK206,-66.05419239,18.23503598,102
GK207,-66.05421197,18.22600066,90
GK208,-66.05423154,18.21696532,106
GK209,-66.05425111,18.20792999,152
GK210,-66.05427068,18.19889464,167
GK211,-66.05429025,18.18985928,138
GK212,-66.05430981,18.18082392,213
GK213,-66.05432937,18.17178855,288
GK214,-66.05434893,18.16275317,322
GK215,-66.05436849,18.15371779,409
GK216,-66.05438805,18.1446824,409
GK217,-66.0544076,18.135647,436
GK218,-66.05442716,18.1266116,497
GK219,-66.05444671,18.11757619,660
GK220,-66.05446626,18.10854078,746
GK221,-66.0544858,18.09950536,663
GK222,-66.05450535,18.09046993,510
GK223,-66.05452489,18.0814345,325
GK224,-66.05454443,18.07239907,250
GK225,-66.05456397,18.06336363,246
GK226,-66.05458351,18.05432819,238
GK227,-66.05460304,18.04529274,402
GK228,-66.05462258,18.03625729,316
GK229,-66.05464211,18.02722183,187
GK230,-66.05466164,18.01818637,138
GK231,-66.05468116,18.00915091,112
GK232,-66.05470069,18.00011545,112
GK233,-66.05472021,17.99107998,65
GK234,-66.05473973,17.98204451,65
GK235,-66.05475925,17.97300904,32
GK236,-66.05454414,17.96431629,17
GK237,-66.05117981,17.95877711,6
GL182,-66.04421058,18.4509435,0
GL183,-66.04427543,18.44282659,7
GL184,-66.04429554,18.43379152,8
GL185,-66.04431565,18.42475644,5
GL186,-66.04433576,18.41572135,10
GL187,-66.04435586,18.40668624,23
GL188,-66.04437597,18.39765113,39
GL189,-66.04439607,18.38861599,47
GL190,-66.04441617,18.37958085,38
GL191,-66.04443626,18.3705457,55
GL192,-66.04445636,18.36151053,88
GL193,-66.04447645,18.35247535,88
GL194,-66.04449654,18.34344016,88
GL195,-66.04451663,18.33440495,101
GL196,-66.04453671,18.32536974,134
GL197,-66.0445568,18.31633451,166
GL198,-66.04457688,18.30729928,182
GL199,-66.04459696,18.29826403,122
GL200,-66.04461704,18.28922878,84
GL201,-66.04463711,18.28019351,74
GL202,-66.04465719,18.27115823,139
GL203,-66.04467726,18.26212295,142
GL204,-66.04469733,18.25308765,97
GL205,-66.04471739,18.24405235,117
GL206,-66.04473746,18.23501704,78
GL207,-66.04475752,18.22598172,79
GL208,-66.04477758,18.21694639,100
GL209,-66.04479764,18.20791105,123
GL210,-66.0448177,18.1988757,140
GL211,-66.04483776,18.18984035,169
GL212,-66.04485781,18.18080499,163
GL213,-66.04487786,18.17176962,225
GL214,-66.04489791,18.16273424,260
GL215,-66.04491795,18.15369886,264
GL216,-66.044938,18.14466347,305
GL217,-66.04495804,18.13562807,396
GL218,-66.04497808,18.12659267,624
GL219,-66.04499812,18.11755727,703
GL220,-66.04501816,18.10852185,741
GL221,-66.04503819,18.09948643,630
GL222,-66.04505822,18.09045101,483
GL223,-66.04507825,18.08141558,470
GL224,-66.04509828,18.07238015,343
GL225,-66.04511831,18.06334471,228
GL226,-66.04513833,18.05430927,181
GL227,-66.04515835,18.04527382,213
GL228,-66.04517837,18.03623837,213
GL229,-66.04519839,18.02720291,322
GL230,-66.04521841,18.01816746,224
GL231,-66.04523842,18.009132,112
GL232,-66.04525843,18.00009653,112
GL233,-66.04527844,17.99106106,103
GL234,-66.04529845,17.9820256,64
GL235,-66.04531845,17.97299012,19
GL236,-66.04560412,17.96418042,9
GL237,-66.04748564,17.95775543,6
GM181,-66.03759942,18.45707081,0
GM182,-66.03607683,18.45087899,1
GM183,-66.03480926,18.44280716,4
GM184,-66.03482986,18.43377209,4
GM185,-66.03485046,18.42473701,4
GM186,-66.03487106,18.41570192,10
GM187,-66.03489165,18.40666682,23
GM188,-66.03491224,18.3976317,32
GM189,-66.03493283,18.38859657,50
GM190,-66.03495342,18.37956143,68
GM191,-66.03497401,18.37052627,55
GM192,-66.03499459,18.36149111,79
GM193,-66.03501517,18.35245593,79
GM194,-66.03503575,18.34342074,106
GM195,-66.03505633,18.33438554,124
GM196,-66.0350769,18.32535032,142
GM197,-66.03509747,18.3163151,147
GM198,-66.03511804,18.30727986,127
GM199,-66.03513861,18.29824462,78
GM200,-66.03515918,18.28920936,82
GM201,-66.03517974,18.2801741,80
GM202,-66.0352003,18.27113882,122
GM203,-66.03522086,18.26210354,121
GM204,-66.03524142,18.25306825,74
GM205,-66.03526198,18.24403294,77
GM206,-66.03528253,18.23499763,71
GM207,-66.03530308,18.22596231,71
GM208,-66.03532363,18.21692698,80
GM209,-66.03534418,18.20789164,116
GM210,-66.03536472,18.1988563,137
GM211,-66.03538527,18.18982095,204
GM212,-66.03540581,18.18078559,207
GM213,-66.03542635,18.17175022,225
GM214,-66.03544688,18.16271484,260
GM215,-66.03546742,18.15367946,290
GM216,-66.03548795,18.14464407,353
GM217,-66.03550848,18.13560868,501
GM218,-66.03552901,18.12657328,552
GM219,-66.03554953,18.11753787,565
GM220,-66.03557006,18.10850246,690
GM221,-66.03559058,18.09946704,639
GM222,-66.0356111,18.09043162,566
GM223,-66.03563162,18.08139619,566
GM224,-66.03565213,18.07236076,458
GM225,-66.03567265,18.06332532,310
GM226,-66.03569316,18.05428988,223
GM227,-66.03571367,18.04525443,152
GM228,-66.03573417,18.03621898,160
GM229,-66.03575468,18.02718353,251
GM230,-66.03577518,18.01814807,241
GM231,-66.03579568,18.00911261,68
GM232,-66.03581618,18.00007715,68
GM233,-66.03583668,17.99104168,86
GM234,-66.03585717,17.98200622,44
GM235,-66.03607152,17.97313953,8
GM236,-66.03757457,17.96629117,1
GN183,-66.0253431,18.44278726,0
GN184,-66.02536419,18.4337522,2
GN185,-66.02538527,18.42471712,2
GN186,-66.02540636,18.41568203,4
GN187,-66.02542744,18.40664693,15
GN188,-66.02544852,18.39761181,32
GN189,-66.0254696,18.38857668,65
GN190,-66.02549068,18.37954154,83
GN191,-66.02551175,18.37050638,71
GN192,-66.02553282,18.36147122,78
GN193,-66.02555389,18.35243604,78
GN194,-66.02557496,18.34340085,91
GN195,-66.02559603,18.33436565,121
GN196,-66.02561709,18.32533044,111
GN197,-66.02563815,18.31629522,95
GN198,-66.02565921,18.30725998,86
GN199,-66.02568027,18.29822474,78
GN200,-66.02570132,18.28918948,74
GN201,-66.02572238,18.28015422,74
GN202,-66.02574343,18.27111895,77
GN203,-66.02576447,18.26208366,95
GN204,-66.02578552,18.25304837,109
GN205,-66.02580656,18.24401307,76
GN206,-66.02582761,18.23497776,71
GN207,-66.02584865,18.22594244,71
GN208,-66.02586968,18.21690711,81
GN209,-66.02589072,18.20787177,131
GN210,-66.02591175,18.19883643,167
GN211,-66.02593278,18.18980108,260
GN212,-66.02595381,18.18076572,265
GN213,-66.02597484,18.17173035,315
GN214,-66.02599586,18.16269498,309
GN215,-66.02601688,18.1536596,425
GN216,-66.0260379,18.14462421,450
GN217,-66.02605892,18.13558882,450
GN218,-66.02607994,18.12655342,478
GN219,-66.02610095,18.11751801,494
GN220,-66.02612196,18.1084826,503
GN221,-66.02614297,18.09944718,663
GN222,-66.02616398,18.09041176,648
GN223,-66.02618498,18.08137633,595
GN224,-66.02620599,18.0723409,520
GN225,-66.02622699,18.06330547,357
GN226,-66.02624798,18.05427003,275
GN227,-66.02626898,18.04523458,220
GN228,-66.02628997,18.03619913,139
GN229,-66.02631097,18.02716368,127
GN230,-66.02633196,18.01812822,116
GN231,-66.02635294,18.00909276,33
GN232,-66.02637393,18.0000573,33
GN233,-66.02639491,17.99102184,54
GN234,-66.02658936,17.98217339,31
GN235,-66.02918151,17.97566749,17
GO182,-66.01568238,18.44877126,0
GO183,-66.01587693,18.4427669,0
GO184,-66.01589851,18.43373183,3
GO185,-66.01592009,18.42469676,2
GO186,-66.01594166,18.41566167,5
GO187,-66.01596323,18.40662657,16
GO188,-66.0159848,18.39759145,36
GO189,-66.01600637,18.38855632,67
GO190,-66.01602794,18.37952118,80
GO191,-66.0160495,18.37048603,68
GO192,-66.01607106,18.36145086,62
GO193,-66.01609262,18.35241569,62
GO194,-66.01611418,18.3433805,69
GO195,-66.01613573,18.3343453,69
GO196,-66.01615728,18.32531009,58
GO197,-66.01617883,18.31627487,73
GO198,-66.01620038,18.30723963,73
GO199,-66.01622193,18.29820439,133
GO200,-66.01624347,18.28916914,174
GO201,-66.01626501,18.28013387,199
GO202,-66.01628655,18.2710986,71
GO203,-66.01630809,18.26206332,74
GO204,-66.01632962,18.25302803,76
GO205,-66.01635115,18.24399273,72
GO206,-66.01637268,18.23495742,71
GO207,-66.01639421,18.2259221,71
GO208,-66.01641574,18.21688677,109
GO209,-66.01643726,18.20785144,164
GO210,-66.01645878,18.19881609,230
GO211,-66.0164803,18.18978074,260
GO212,-66.01650181,18.18074538,294
GO213,-66.01652333,18.17171002,293
GO214,-66.01654484,18.16267465,353
GO215,-66.01656635,18.15363927,426
GO216,-66.01658786,18.14460388,485
GO217,-66.01660936,18.13556849,448
GO218,-66.01663087,18.12653309,322
GO219,-66.01665237,18.11749768,426
GO220,-66.01667387,18.10846227,596
GO221,-66.01669536,18.09942686,618
GO222,-66.01671686,18.09039144,679
GO223,-66.01673835,18.08135601,643
GO224,-66.01675984,18.07232058,520
GO225,-66.01678133,18.06328515,403
GO226,-66.01680281,18.05424971,355
GO227,-66.0168243,18.04521426,267
GO228,-66.01684578,18.03617881,117
GO229,-66.01686726,18.02714336,117
GO230,-66.01688873,18.01810791,95
GO231,-66.01691021,18.00907245,50
GO232,-66.01693168,18.00003699,50
GO233,-66.01695315,17.99100153,17
GO234,-66.01729313,17.98388987,17
GP182,-66.00556595,18.44854386,0
GP183,-66.00641077,18.44274607,1
GP184,-66.00643284,18.433711,2
GP185,-66.0064549,18.42467593,2
GP186,-66.00647696,18.41564084,5
GP187,-66.00649903,18.40660574,14
GP188,-66.00652109,18.39757063,27
GP189,-66.00654314,18.3885355,51
GP190,-66.0065652,18.37950036,68
GP191,-66.00658725,18.37046521,69
GP192,-66.0066093,18.36143004,40
GP193,-66.00663135,18.35239487,40
GP194,-66.00665339,18.34335968,34
GP195,-66.00667544,18.33432448,58
GP196,-66.00669748,18.32528927,73
GP197,-66.00671952,18.31625405,87
GP198,-66.00674155,18.30721882,93
GP199,-66.00676359,18.29818358,133
GP200,-66.00678562,18.28914832,224
GP201,-66.00680765,18.28011306,118
GP202,-66.00682967,18.27107779,72
GP203,-66.0068517,18.26204251,71
GP204,-66.00687372,18.25300722,71
GP205,-66.00689574,18.24397192,71
GP206,-66.00691776,18.23493661,71
GP207,-66.00693978,18.22590129,71
GP208,-66.00696179,18.21686597,82
GP209,-66.0069838,18.20783063,121
GP210,-66.00700581,18.19879529,199
GP211,-66.00702782,18.18975994,268
GP212,-66.00704982,18.18072458,247
GP213,-66.00707182,18.17168922,261
GP214,-66.00709382,18.16265385,290
GP215,-66.00711582,18.15361847,362
GP216,-66.00713782,18.14458308,387
GP217,-66.00715981,18.13554769,322
GP218,-66.0071818,18.12651229,297
GP219,-66.00720379,18.11747689,408
GP220,-66.00722578,18.10844148,512
GP221,-66.00724776,18.09940607,463
GP222,-66.00726974,18.09037065,504
GP223,-66.00729172,18.08133522,553
GP224,-66.0073137,18.07229979,553
GP225,-66.00733567,18.06326436,500
GP226,-66.00735765,18.05422892,434
GP227,-66.00737962,18.04519348,338
GP228,-66.00740158,18.03615803,217
GP229,-66.00742355,18.02712258,170
GP230,-66.00744551,18.01808713,106
GP231,-66.00746748,18.00905167,62
GP232,-66.00748944,18.00001621,62
GP233,-66.00751139,17.99098075,17
GP234,-66.00718928,17.98392495,10
GQ181,-65.9932644,18.45801027,0
GQ182,-65.9962935,18.45110927,0
